time_s,model,s_m,v_mps,a_mps2,gap_m
0.7000000000000001,C-FVD,18.934693907062783,8.64588034890399,0.9453979884056334,24.0274674983138
0.8,C-FVD,19.80400893189521,8.740420147744553,0.8543961903525066,24.16441725322003
0.9,C-FVD,20.68232292762143,8.825859766779804,0.910782039956112,24.297022760155546
1.0,C-FVD,21.569462814499193,8.916937970775415,0.9879858122008074,24.428054558283183
1.1,C-FVD,22.466096540637736,9.015736551995495,0.8820592561231191,24.548757915580182
1.2000000000000002,C-FVD,23.3720804921179,9.103942477607808,0.786970243747216,24.659013194213248
1.3,C-FVD,24.286409591097417,9.182639501982528,0.6982808117525334,24.75942422089053
1.4000000000000001,C-FVD,25.208164945354433,9.252467583157781,0.7845476488630191,24.859542899330847
1.5,C-FVD,26.13733444191453,9.330922348044083,0.8501706459330448,24.959861152723217
1.6,C-FVD,27.0746775299486,9.415939412637387,0.8760048956095982,25.05872771938418
1.7000000000000002,C-FVD,28.02065149569039,9.503539902198346,0.6901441582289374,25.145009419298486
1.8,C-FVD,28.97445620670137,9.57255431802124,0.5660152116049763,25.22057313493731
1.9000000000000001,C-FVD,29.93454171456152,9.629155839181738,0.651335791432496,25.296786660939162
2.0,C-FVD,30.900713977436855,9.694289418324988,0.41748697721151207,25.358167771132518
2.1,C-FVD,31.872230354155413,9.73603811604614,0.39615397930346175,25.41391402742176
2.2,C-FVD,32.847814935656544,9.775653513976486,0.41356295820336236,25.467349772772778
2.3000000000000003,C-FVD,33.827448101845214,9.817009809796822,0.41366872799539245,25.51803793903523
2.4000000000000004,C-FVD,34.81121742646487,9.858376682596361,0.31413596160278967,25.560752159571898
2.5,C-FVD,35.79862577453252,9.88979027875664,0.37413537639032857,25.603388301164294
2.6,C-FVD,36.78947547929013,9.927203816395673,0.20657484240315027,25.634939059816112
2.7,C-FVD,37.78322873514171,9.947861300635989,0.32865013974852547,25.66938270062338
2.8000000000000003,C-FVD,38.779658115904056,9.980726314610841,0.4708416300315754,25.709880408170932
2.9000000000000004,C-FVD,39.7800849555153,10.027810477613999,0.3385048688748684,25.742433862332838
3.0,C-FVD,40.78455852762107,10.061660964501485,0.23727917044494387,25.76695081084648
3.1,C-FVD,41.79191101992345,10.08538888154598,0.2268060206890429,25.78822410105262
3.2,C-FVD,42.80158393818149,10.108069483614884,0.056182214572963296,25.798218713153695
3.3000000000000003,C-FVD,43.81267179761584,10.11368770507218,0.20205233827381636,25.812675015061707
3.4000000000000004,C-FVD,44.82505082981443,10.133892938899562,0.0681205239771209,25.818861669785477
3.5,C-FVD,45.83878072632427,10.140704991297275,0.16028304037093982,25.827180599714097
3.6,C-FVD,46.85365264065586,10.15673329533437,-0.02863225104344734,25.824169835767826
3.7,C-FVD,47.86918280893408,10.153870070230024,0.19056267771779484,25.829799965710457
3.8000000000000003,C-FVD,48.885522629345665,10.172926338001803,-0.004293006992493326,25.824847611219077
3.9000000000000004,C-FVD,49.902793798110885,10.172497037302554,0.002159770186379875,25.817470026698736
4.0,C-FVD,50.92005430069207,10.172713014321191,0.11508096959457301,25.81457576564958
4.1000000000000005,C-FVD,51.93790100697216,10.184221111280648,0.09122425140955506,25.809905673840923
4.2,C-FVD,52.956779239357274,10.193343536421603,-0.08719673110657894,25.794518071409527
4.3,C-FVD,53.9756776093439,10.184623863310945,0.04014629491895155,25.78353225870037
4.4,C-FVD,54.994340727149584,10.18863849280284,0.1109580204873995,25.776048692378886
4.5,C-FVD,56.013759366532305,10.199734294851579,-0.00804584045601936,25.761972823949513
4.6000000000000005,C-FVD,57.03369256681518,10.198929710805977,0.09905542551935248,25.75214263521689
4.7,C-FVD,58.05408081502338,10.208835253357913,0.08053271051320979,25.741443013473926
4.800000000000001,C-FVD,59.07536700391174,10.216888524409233,0.157434080480953,25.734361658446318
4.9,C-FVD,60.097843026755065,10.232631932457329,0.026773052734139047,25.720610181792956
5.0,C-FVD,61.12124008526447,10.235309237730743,0.013735288848808425,25.70506490962405
5.1000000000000005,C-FVD,62.144839685481784,10.236682766615623,-0.06885089450616699,25.686498693547662
5.2,C-FVD,63.168163707670814,10.229797677165006,-0.25814965346700797,25.66089138001658
5.300000000000001,C-FVD,64.18985272711998,10.203982711818306,-0.050940017261438625,25.64784614277164
