time_s,model,s_m,v_mps,a_mps2,offset_m,x_m,y_m,gap_m,leader_s_m,leader_v_mps,leader_a_mps2,spacing_error_m,jerk_mps3
1.6,TMSFF,0.43146981000302087,7.63641926947055,-0.6639440898672655,-0.009472437501510698,0.43270296635417016,1.267016229517996,19.176646959579482,19.6081167695825,6.10448783288816,-0.180194079379433,-2.8233530404205176,-0.00965634686893313
1.7,TMSFF,1.1917934911869938,7.570054354208925,-0.6636491526162529,-0.007720036563729551,1.1927826414595908,1.3677872052285143,19.025871091287407,20.2176645824744,6.08646842495022,-0.241945720504152,-2.9741289087125935,-0.003650729057583235
1.8,TMSFF,1.945475555429493,7.503586930641047,-0.6646742356787821,-0.006291829799437646,1.946268327679631,1.465756038098618,18.879626140937408,20.8251016963669,6.0622738528998,-0.22610732291466,-3.1203738590625925,0.011341615347892353
1.9,TMSFF,2.6925273443458635,7.43744884768638,-0.6613808295466744,-0.005127841286539438,2.693162202458226,1.5609603706255626,18.737671200696436,21.4301985450423,6.03966312060834,-0.191243493259167,-3.262328799303564,0.05567886301118874
2.0,TMSFF,3.4330045367991193,7.372095001378725,-0.6535384630765444,-0.004179190648527046,3.433512516068979,1.6534372331257228,18.60020410283768,22.0332086396368,6.02053877128242,-0.138339243455039,-3.3997958971623206,0.10265122747589672
2.1,TMSFF,4.167009784016735,7.308009942973576,-0.6408505840514951,-0.0034060403785465434,4.167415903857671,1.7432246655810393,18.467561036531066,22.6345708205478,6.00670484693692,-0.0121635049846021,-3.532438963468934,0.1739544185945846
2.2,TMSFF,4.894717040417306,7.246135185037813,-0.6187475793576275,-0.002775922908511976,4.895041452850635,1.8303654428445233,18.340463447299296,23.2351804877166,6.00548849643846,0.117244729582866,-3.659536552700704,0.2609276211304423
2.3,TMSFF,5.616387233621958,7.187268679055273,-0.5886650598254066,-0.002262377170433283,5.616646156180449,1.9149091050767577,18.21992832738634,23.8363155610083,6.01721296939674,0.246140048126215,-3.7800716726136585,0.33448620588472255
2.4,TMSFF,6.332354849836582,7.132083645237205,-0.551850338180683,-0.001843837393898551,6.332561322803084,1.9969101841118402,18.10691270835202,24.4392675581886,6.04182697420937,0.415119734531284,-3.89308729164798,0.4126873667807135
2.5,TMSFF,7.043032576427957,7.081470886590278,-0.5061275864692639,-0.001502727476022068,7.043197076678868,2.076428378639597,18.002493277854242,25.0455258542822,6.08333894766249,0.598779449784878,-3.997506722145758,0.5013036364124568
2.6,TMSFF,7.748921717032494,7.036311925500459,-0.4515896108981916,-0.001224722892951966,7.7490526551152135,2.1535290859957947,17.907931929264905,25.6568536462974,6.14321689264098,0.807547225481954,-4.092068070735095,0.5934428626655724
2.7,TMSFF,8.450615714512859,6.997568024106844,-0.38743901393614943,-0.0009981491577489602,8.450719836812919,2.2282828873544442,17.82459735717604,26.2752130716889,6.22397161518918,0.980910360530213,-4.175402642823961,0.6701567662639779
2.8,TMSFF,9.148784725635315,6.965812198342304,-0.317558257645396,-0.0008134915635575207,9.14886743949216,2.3007629033852957,17.753730059375187,26.9025147850105,6.3220626512422,1.21056811353948,-4.246269940624813,0.746689720243399
2.9,TMSFF,9.844175440120107,6.942002091353557,-0.23810106988746962,-0.0006629956242903725,9.844241076322456,2.3710438020888676,17.696598450582293,27.5407738907024,6.44311946259615,1.63027248991052,-4.303401549417707,0.9080654625635471
3.0,TMSFF,10.537695923429801,6.928407574840288,-0.1359451651326866,-0.0005403414337863707,10.537747947770681,2.43920894297779,17.655541275981697,28.1932371994115,6.6061467115872,1.57742141925065,-4.344458724018303,0.9367389459976857
3.1,TMSFF,11.230282914510392,6.923332246771495,-0.05075328068793246,-0.0004403782685241598,11.230324098633348,2.505335582768306,17.631456063156108,28.8617389776665,6.76388885351226,1.523319409437,-4.368543936843892,0.7892655326110339
3.2,TMSFF,11.922725678894489,6.925523040910447,0.021907941389520208,-0.0003589082888338104,11.922758238029175,2.5694782591335463,17.62301878117041,29.5457444600649,6.91622079445596,1.45894226401526,-4.376981218829592,0.6752028212859071
3.3,TMSFF,12.615699419403379,6.933951769267371,0.08428728356924899,-0.00029251025538430187,12.61572512290409,2.6316736630569935,17.62896183142722,30.2446612508306,7.06211502085749,1.39033105386708,-4.371038168572781,0.4706882719371443
3.4,TMSFF,13.309674824309,6.945556328845066,0.11604559577694908,-0.00023839585812081878,13.309695084489428,2.6919344340653057,17.6481495838767,30.9578244081857,7.2011481262442,1.31320837147092,-4.351850416123298,0.2219785899007178
3.5,TMSFF,14.004873872201255,6.958424629000005,0.12868300154939255,-0.00019429262434865027,14.00488981560318,2.750248427445602,17.679631390466245,31.6845052626675,7.33246896339129,1.23268528786955,-4.320368609533755,0.07503203752253128
3.6,TMSFF,14.701371595117664,6.9715298293281505,0.13105200328145533,-0.00015834848882156487,14.701384119556522,2.8065904678481783,17.722543990328234,32.4239155854459,7.45573749217825,1.1365039999335,-4.277456009671766,-0.006390232513289185
3.7,TMSFF,15.399161602825712,6.984270324832824,0.1274049550467347,-0.00012905401836383666,15.399171423116373,2.860929616382482,17.776010251837683,33.1751718546634,7.5693878921716,1.03714734652,-4.223989748162317,-0.04961645699097718
3.8,TMSFF,16.09819427886841,6.99638319602115,0.1211287118832599,-0.00010517902493719568,16.09820196350214,2.9132332970290835,17.83910210174479,33.9372963806132,7.6731026268236,0.927268730429767,-4.160897898255211,-0.06926745073952162
3.9,TMSFF,16.798400355795017,7.007738342511034,0.11355146489883039,-8.572090529039106e-05,16.798406356359312,2.963469714983958,17.910842631152683,34.7092429869477,7.76582949986657,0.816543618983618,-4.089157368847317,-0.07530065883371066
4.0,TMSFF,17.499704532946705,7.018345200522686,0.10606858011651776,-6.986253777358502e-05,17.499709207716357,3.011609172010766,17.9902041220826,35.4899086550293,7.84748386176493,0.683985150505484,-4.009795877917401,-0.07889751872336696
4.1,TMSFF,18.20202791280474,7.028122396638102,0.097771961154157,-5.693796824208189e-05,18.202031545649334,3.057624405207191,18.07604905415356,36.2780769669583,7.91588237681548,0.552548707728374,-3.923950945846439,-0.08162106234969692
4.2,TMSFF,18.905288874306788,7.037096833402759,0.08974436764657838,-4.640444406786624e-05,18.905291689831696,3.101490774224331,18.167139073871713,37.0724279481785,7.97113724758832,0.410625000056473,-3.832860926128287,-0.08090954627847972
4.3,TMSFF,19.609406507906556,7.045255838592605,0.08159005189846105,-3.78196218590059e-05,19.609408683566176,3.1431865688078995,18.26218829003104,37.8715947979376,8.01219974759397,0.258117280729032,-3.737811709968959,-0.08405344329481639
4.4,TMSFF,20.314296760160758,7.052549206491367,0.0729336789876151,-3.082299175096259e-05,20.31429843594147,3.182692843496056,18.359808598939843,38.6741053591006,8.03801147566687,0.115717592111967,-3.6401914010601573,-0.08301661756806092
4.5,TMSFF,21.019876614451817,7.059047879329852,0.06498672838484887,-2.5120738204009765e-05,21.01987790060309,3.219993727375618,18.458608480176082,39.4784850946279,8.04958323487807,-0.0567518811411909,-3.541391519823918,-0.0883141158596562
4.6,TMSFF,21.726057756663877,7.0645749649114205,0.05527085581568386,-2.047340155312512e-05,21.726058739865795,3.2550761386962477,18.55710190204612,40.28315965871,8.04390804676395,-0.212290027844416,-3.4428980979538792,-0.09597227916004393
4.7,TMSFF,22.43274421451779,7.069154192166704,0.04579227255284008,-1.6685822171151663e-05,22.432744962795155,3.2879297893946,18.653744798729413,41.0864890132472,8.0226790439795,-0.372804721621017,-3.346255201270587,-0.0967294907729865
4.8,TMSFF,23.139839258522763,7.0727466879328125,0.03592495766108656,-1.3598944961771564e-05,23.13983982515534,3.318547611657675,18.747053635514234,41.886892894037,7.9853985718174,-0.504456686047169,-3.2529463644857657,-0.09019847202103981
4.9,TMSFF,23.84725269020679,7.075521945747676,0.027752578148632117,-1.1083140021276876e-05,23.847253116837475,3.3469260578540334,18.835657777581712,42.6829104677885,7.93495290321269,-0.671382679256876,-3.1643422224182878,-0.09206259530758806
5.0,TMSFF,24.554892446974556,7.077273189607633,0.01751243859956895,-9.032758977910005e-06,24.554892766077746,3.3730646977835477,18.918156397738947,43.4730488447135,7.867814635287,-0.798517195243973,-3.0818436022610527,-0.09562668091092098
5.1,TMSFF,25.26266290214515,7.078135913804277,0.00862724196644792,-7.361698408422706e-06,25.262663138983957,3.3969661825935664,18.993174820120853,44.255837722266,7.7879629157626,-0.921381224709626,-3.006825179879147,-0.08612066556956346
5.2,TMSFF,25.970477935053008,7.078164744352843,0.00028830548565625305,-5.999784022568361e-06,25.970478109228605,3.418636660778098,19.059549172665694,45.0300271077187,7.69582479329164,-1.03778959011954,-2.940450827334306,-0.08256619647814917
5.3,TMSFF,26.678254979501645,7.077376144619924,-0.007885997329181915,-4.889823773458685e-06,26.678255106178614,3.438085446567446,19.11616565959565,45.7944206390973,7.59204583427969,-1.14545115865231,-2.8838343404043485,-0.08150044782448712
5.4,TMSFF,27.385912535043246,7.075774966212,-0.01601178407924117,-3.985206142499899e-06,27.385912625917058,3.45532487287591,19.161985431688755,46.547897966732,7.47750071841445,-1.24485965876855,-2.8380145683112445,-0.08184446511237259
5.5,TMSFF,28.093368757212687,7.073349477176834,-0.024254890351656434,-3.2479427416108838e-06,28.09336882127226,3.470370205301162,19.196054983066915,47.2894237402796,7.3530147525376,-1.26859741383942,-2.803945016933085,-0.05828658406105341
5.6,TMSFF,28.80056535942591,7.07058256708769,-0.027669100891451852,-2.6470730340253016e-06,28.800565403553325,3.48323999731402,19.217816869038188,48.0183822284641,7.22615501115366,-1.27753347230697,-2.782183130961812,-0.019108093479118134
5.7,TMSFF,29.507483233589447,7.067774916182942,-0.02807650904748006,-2.157364181737784e-06,29.50748326303103,3.493955891790179,19.227126828628556,48.734610062218,7.09840166392296,-1.27159059047708,-2.772873171371444,0.005513338225276547
5.8,TMSFF,30.214127893041507,7.065118272858302,-0.026566433246396542,-1.7582514211636798e-06,30.21412791177744,3.502541825684462,19.223964382616394,49.4380922756579,6.97124260487525,-1.24518203453789,-2.776035617383606,-0.04375834297787588
5.9,TMSFF,30.920455579439125,7.061435455093997,-0.03682817764305524,-1.4329744692932546e-06,30.92045559047304,3.50902305182169,19.208535046533573,50.1289906259727,6.84672440142146,-1.20119543666698,-2.791464953466427,-0.1551817409007343
5.99999999999999,TMSFF,31.626311111041318,7.055675176951343,-0.057602781426543403,-1.1678736947036073e-06,31.626311116626326,3.5134265219842193,19.18134597789018,50.8076570889315,6.72660485775476,-1.06042128558561,-2.8186540221098184,-0.20220246481853776
6.09999999999999,TMSFF,32.33149228538341,7.047948309890667,-0.07726867060676279,-9.51816496931787e-07,32.33149228719743,3.51578255255402,19.14352318289569,51.4750154682791,6.6205627291962,-0.909954531133891,-2.8564768171043085,-0.1826613179426094
6.19999999999999,TMSFF,33.03581644114741,7.03853480538916,-0.09413504501506528,-7.75729805653158e-07,33.03581644042909,3.5161253164007182,19.096705527395592,52.132521968543,6.52956727608281,-0.752122009411546,-2.903294472604408,-0.14921675781893323
6.29999999999999,TMSFF,33.739134361575466,7.027823603172105,-0.10711202217054944,-6.322190674960843e-07,33.7391343592296,3.5144923753897412,19.042583724528733,52.7817180861042,6.45435507514166,-0.58912997355754,-2.9574162754712674,-0.10684362133336844
6.39999999999999,TMSFF,34.44133920304627,7.016273226243931,-0.11550376928173897,-5.152577202820094e-07,34.44133919972533,3.5109240202026495,18.982868740704333,53.4242079437506,6.3954420777859,-0.352639462971961,-3.0171312592956667,-0.03224402819385977
6.49999999999999,TMSFF,35.14239872153162,7.004917143462999,-0.11356082780932139,-4.1993411451504375e-07,35.1423987176985,3.5054622705828264,18.91959023268268,54.0619889542143,6.36017813148871,-0.0777618902476021,-3.0804097673173203,0.08018065802463163
6.59999999999999,TMSFF,35.84239309768954,6.994970379695317,-0.09946763767681265,-3.4224525437253676e-07,35.84239309366575,3.498149328814343,18.855224860222464,54.697617957912,6.35240194246395,0.155444955811828,-3.1447751397775363,0.1795665920701836
6.69999999999999,TMSFF,36.541501898112095,6.987205628755789,-0.07764750939528467,-2.78928696580608e-07,36.54150189411466,3.489026235570345,18.792133478825306,55.3336353769374,6.36794643804513,0.396734710183372,-3.2078665211746937,0.2597280280655128
6.79999999999999,TMSFF,37.239984850827355,6.982453425549418,-0.04752203206371008,-2.2732554796733376e-07,37.23998484699689,3.478131920809969,18.73242884346554,55.9724136942929,6.40761990906347,0.652078299348641,-3.2675711565344585,0.3473169322243526
6.89999999999999,TMSFF,37.938189272767545,6.981635013254377,-0.008184122950414138,-1.8526880843483673e-07,37.93818926918951,3.4655021109591604,18.678246803928353,56.6164360766959,6.47282773899833,0.883062171289876,-3.321753196071647,0.42839464867636107
6.99999999999999,TMSFF,38.636543558581344,6.985450703021534,0.03815689767156215,-1.5099237043542877e-07,38.63654355530198,3.4511685047672462,18.631590602870858,57.2681341614522,6.56113395612732,1.1781266901585,-3.368409397129142,0.5232984653235281
7.09999999999999,TMSFF,39.33557100673407,6.995098260032963,0.09647557011429149,-1.2305685349251857e-07,39.3355710037723,3.435157632226033,18.594567183781727,57.9301381905158,6.67894662514317,1.57947498536206,-3.4054328162182728,0.6776187736622893
7.19999999999999,TMSFF,40.03594923599939,7.0124663252733646,0.17368065240402,-1.0028915926544422e-07,40.0359492333556,3.4174883970782015,18.569980991957507,58.6059302279569,6.83689412367938,1.52411053868536,-3.4300190080424926,0.68016897952993
7.29999999999999,TMSFF,40.73835841535683,7.0357172618753925,0.2325093660202775,-8.173320882069689e-08,40.73835841301934,3.3981749515294903,18.55888177766137,59.2972401930182,6.98930517754791,1.46167757532144,-3.4411182223386305,0.524645912209584
7.39999999999999,TMSFF,41.443323190718594,7.063578245359986,0.2786098348459368,-6.66097934649444e-08,41.44332318866836,3.3772318926367766,18.560155907931005,60.0034790986496,7.13547293508006,1.39103731267751,-3.439844092068995,0.3583415081564148
7.49999999999999,TMSFF,42.15120190359285,7.093996012125142,0.30417766765156046,-5.428385316054028e-08,42.15120190180675,3.354676640318902,18.572779675128153,60.723981578721,7.27457666634781,1.31609627793339,-3.427220324871847,0.16159372027535673
7.59999999999999,TMSFF,42.862156147699864,7.125088870015243,0.31092857890100817,-4.42378083776902e-08,42.86215614615301,3.3305325153509955,18.595863579045634,61.4580197267455,7.40618629414115,1.23222680203507,-3.404136420954366,0.013738350849266112
7.69999999999999,TMSFF,43.5761996613905,7.155781403797384,0.3069253378214137,-3.6049825514604765e-08,43.57619966005778,3.3048291116340236,18.6285998287793,62.2047994901698,7.52940897434465,1.13845202463101,-3.3714001712206993,-0.07043654581756958
7.79999999999999,TMSFF,44.293262008118916,7.1854655307711335,0.29684126973749425,-2.93761031329846e-08,44.293262006975986,3.2776013466983254,18.670170639608486,62.9634326477274,7.64325417680775,1.04119451001404,-3.329829360391514,-0.11524064058894473
7.89999999999999,TMSFF,45.013227947244545,7.2138532517414955,0.28387720970362473,-2.393643512774816e-08,45.01322794626845,3.248888644573259,18.719736090713653,63.7329640379582,7.74737362780916,0.934272656279548,-3.2802639092863473,-0.1373086844581356
7.99999999999999,TMSFF,45.735960170082926,7.240791205026082,0.26937953284586713,-1.9502444587968742e-08,45.73596016925248,3.2187343109573185,18.77641259393767,64.5123727640206,7.84080089343711,0.816407118358081,-3.223587406062329,-0.1495587130176404
8.09999999999999,TMSFF,46.46130911792104,7.2661877517360915,0.25396546710009665,-1.5887994259994514e-08,46.461309117216985,3.1871851898207857,18.839225771035053,65.3005348889561,7.92244160527292,0.698564898695635,-3.1607742289649465,-0.15320893881045766
8.19999999999999,TMSFF,47.18912158182007,7.290061526244469,0.2387377450837756,-1.2941370931561945e-08,47.18912158122512,3.154291245024163,18.907150292156736,66.0962718739768,7.99229809514248,0.557360429927315,-3.092849707843264,-0.15750335918696914
8.29999999999999,TMSFF,47.919240058420826,7.312308005770739,0.22246479526270282,-1.053891554213843e-08,47.91924005791964,3.1201054768122116,18.97904842721988,66.8982884856407,8.04803413813521,0.418667295420454,-3.0209515727801204,-0.16222505457461595
8.39999999999999,TMSFF,48.65150232266874,7.332937279187624,0.2062927341688524,-8.579831550499858e-09,48.65150232224779,3.084683819814561,19.053682913262655,67.7051852359314,8.08990086767726,0.269602281139031,-2.946317086737345,-0.16334474512051084
8.49999999999999,TMSFF,49.38574502981869,7.351916863811485,0.18979584623860066,-6.981953563512086e-09,49.385745029466165,3.04808482691655,19.129778304286106,68.5155233341048,8.11686109579116,0.110233438236577,-2.8702216957138944,-0.16835582223418424
8.59999999999999,TMSFF,50.12179982404846,7.369179020783687,0.17262156972201556,-5.678298550061313e-09,50.121799823754095,3.010369698631474,19.205960786826644,69.3277606108751,8.12788443961482,-0.0363741857873563,-2.794039213173356,-0.1679857844900548
8.69999999999999,TMSFF,50.85949871957353,7.384798889717746,0.1561986893405897,-4.614254851538782e-09,50.859498719328485,2.971601839694048,19.28086846433407,70.1403671839076,8.12424702103609,-0.189246868344935,-2.7191315356659302,-0.16413610917479546
8.79999999999998,TMSFF,51.59867758028466,7.398778324506449,0.13979434788705647,-3.74529095450005e-09,51.59867758008132,2.931846467175011,19.353168071384843,70.9518456516695,8.10532233420159,-0.347400454772537,-2.646831928615157,-0.1662391959170506
8.89999999999998,TMSFF,52.339170166986094,7.411073409522167,0.12295085015717958,-3.0350878392885945e-09,52.33917016681798,2.891170712713122,19.421470715829713,71.7606408828158,8.07058228872434,-0.509552674317286,-2.578529284170287,-0.1719818608782391
8.99999999999998,TMSFF,53.080804497816864,7.4216132070933085,0.10539797571140865,-2.4540165357632252e-09,53.080804497678436,2.8496436297551,19.48434685049974,72.5651513483166,8.01962702129261,-0.674121628304244,-2.5156531495002596,-0.17975118969873444
9.09999999999998,TMSFF,53.82340082158728,7.430313268315052,0.08700061221743269,-1.9778969939001558e-09,53.82340082147387,2.807336121209151,19.54034262071712,73.3637434423044,7.95221485846219,-0.800126067513459,-2.4596573792828806,-0.1735736053332814
9.19999999999998,TMSFF,54.566785564692005,7.437381593779527,0.07068325464475236,-1.5869861955386e-09,54.56678556459967,2.7643199352495578,19.58817873312099,74.154964297813,7.87220225171084,-0.965368670156325,-2.4118212668790093,-0.17427996088640568
9.29999999999998,TMSFF,55.31078444717015,7.442596055783542,0.05214462004015155,-1.2651529969267172e-09,55.31078444709558,2.720667814261869,19.626573232463144,74.9373576796333,7.77566538469521,-1.08199877359448,-2.3734267675368557,-0.17606958096837086
9.39999999999998,TMSFF,56.05522139944077,7.44614298962865,0.03546933845107819,-9.992051837653166e-10,56.055221399381196,2.676453331396882,19.654292824794126,75.7095142242349,7.66746550733576,-1.18742949852419,-2.345707175205874,-0.16027654601469946
9.49999999999998,TMSFF,56.79993614495782,7.448151920712371,0.020089310837211664,-7.783405239671579e-10,56.79993614491096,2.631749603309886,19.670387482517988,76.4703236274758,7.54872255748334,-1.22948731943712,-2.329612517482012,-0.12965754869113702
9.59999999999998,TMSFF,57.54479902617262,7.4491057035836565,0.009537828712850787,-5.936987154114939e-10,57.54479902613657,2.5866281150157358,19.67424942045438,77.219048446627,7.42577382553963,-1.31668805354451,-2.3257505795456197,-0.12969869448263963
9.69999999999998,TMSFF,58.28968034439069,7.448520660777725,-0.005850428059316262,-4.37995450505465e-10,58.289680344363916,2.541160314412383,19.66536204452251,77.9550423889132,7.29410502018518,-1.32623000713008,-2.33463795547749,-0.22261421655559935
9.79999999999998,TMSFF,59.03435748539547,7.445022159317898,-0.03498501459826909,-3.052236290712336e-10,59.03435748537671,2.4954231406479166,19.64346425550064,78.6778217408961,7.16148201947217,-1.3201086805376,-2.356535744499361,-0.3295932085283451
9.89999999999998,TMSFF,59.77850085597844,7.4378452523414,-0.07176906976498529,-1.9040996485859114e-10,59.77850085596669,2.44949982241224,19.608868543462158,79.3873693994406,7.02947115141841,-1.29674474978124,-2.391131456537842,-0.3856385275746028
9.99999999999998,TMSFF,60.52172481761202,7.426633980330081,-0.11211272011318965,-8.941648736973152e-11,60.52172481760648,2.403476548228932,19.56210797322158,80.0838327908336,6.89979667644029,-1.25636799627496,-2.437892026778421,-0.40745309334746665
10.1,TMSFF,61.263621917203,7.41130801148663,-0.15325968843447862,1.2219059650545774e-12,61.263621917203075,2.357440021969343,19.5039087012932,80.7675306184962,6.77415987681279,-1.11935753245727,-2.4960912987068014,-0.3755538535600598
10.2,TMSFF,62.00381660089753,7.392585662404111,-0.18722349082520162,8.44305397744116e-11,62.00381660090276,2.311473749871029,19.435533217617667,81.4393498185152,6.66222412356706,-0.972182770851662,-2.5644667823823326,-0.3075035992714034
10.3,TMSFF,62.742001365096506,7.3711096215752345,-0.2147604082887593,1.6270461783511735e-10,62.74200136510658,2.2656554281618013,19.358709951921192,82.1007113170177,6.5650058464819,-0.816836028878847,-2.641290048078808,-0.24579228291424532
10.4,TMSFF,63.47793041751699,7.34747142683443,-0.23638194740805069,2.3819999546819973e-10,63.4779304175317,2.220057045575059,19.275197304004507,82.7531277215215,6.48332224359401,-0.654653516450815,-2.7248026959954927,-0.18459795861346717
10.5,TMSFF,64.21141916020038,7.322303426833284,-0.25168000001145274,3.1280826396184434e-10,64.21141916021963,2.174744712261991,19.186767518098222,83.3981866782986,6.41785689194893,-0.418884142571076,-2.813232481901778,-0.09399839732615461
10.6,TMSFF,64.94237359474934,7.296785264145956,-0.2551816268732816,3.882192817086431e-10,64.94237359477312,2.12977673479879,19.095504352031355,84.0378779467807,6.37596847769182,-0.19939784595676,-2.904495647968645,0.011901475796305683
10.7,TMSFF,65.67080562263966,7.271855293660736,-0.2492997048521916,4.659743835651724e-10,65.67080562266804,2.0852026943516107,19.003672182680432,84.6744778053201,6.35602869309615,0.0536546641961306,-2.9963278173195675,0.11626431154100975
10.8,TMSFF,66.39683150818291,7.248662417204228,-0.23192876456507966,5.475123649988903e-10,66.39683150821602,2.0410636882496473,18.913517439767688,85.3103489479506,6.36139415951576,0.315507194023452,-3.0864825602323123,0.23047840617118037
10.9,TMSFF,67.12068172978525,7.228342014842433,-0.20320402361795553,6.342098039030366e-10,67.12068172982327,1.9973919946558067,18.827384170087058,85.9480658998723,6.3929448789181,0.557181695736463,-3.1726158299129423,0.33301541821373126
11.0,TMSFF,67.84268930286488,7.211809446750199,-0.1653256809223334,7.27417719340899e-10,67.8426893029081,1.9542121537342014,18.747456993377924,86.5901462962428,6.44866304849175,0.794058876379698,-3.2525430066220764,0.42187936200545045
11.1,TMSFF,68.56327610678382,7.199926631628513,-0.11882815121686544,8.284954112000481e-10,68.56327610683253,1.9115422262540644,18.67570678869008,87.2389828954739,6.52806893612972,1.05337174961895,-3.3242932113099215,0.5159026342385478
11.2,TMSFF,69.2829580441763,7.19371211622105,-0.06214515407462385,9.388425733038525e-10,69.28295804423087,1.8693939850427037,18.614098603658704,87.897056647835,6.63340611109162,1.59654520084591,-3.3859013963412963,0.7221850489771586
11.3,TMSFF,70.00245730009131,7.1962730020789065,0.025608858578566283,1.059931548758808e-09,70.00245730015213,1.827767040021577,18.565922684857085,88.5683799849484,6.79306063117621,1.54065765214817,-3.4340773151429147,0.7804006463225547
11.4,TMSFF,70.72255427517514,7.205666499597895,0.0939349751898871,1.19334652032132e-09,70.72255427524267,1.7866583229768647,18.53283506115156,89.2553893363267,6.94712639639102,1.48043097052961,-3.467164938848441,0.615907539576149
11.5,TMSFF,71.44386487696741,7.220545536247275,0.1487903664937961,1.3408190084431376e-09,71.44386487704216,1.7460751405404908,18.513639253851096,89.9575041308185,7.09516949344398,1.41622265385794,-3.486360746148904,0.5000023184088129
11.6,TMSFF,72.1668891077865,7.239939080134439,0.19393543887164968,1.5042528223997583e-09,72.166889107869,1.7060321417463573,18.507213085645702,90.6741021934322,7.23679175882978,1.33985212052589,-3.492786914354298,0.41148385870114684
11.7,TMSFF,72.89203845149112,7.263047793957842,0.23108713823402546,1.685751913741699e-09,72.89203845158195,1.6665495561249157,18.51244217842668,91.4044806299178,7.37077697088237,1.25904923283981,-3.4875578215733185,0.2511595400786136
11.8,TMSFF,73.61956406762134,7.28746452864658,0.2441673468873724,1.887650983022479e-09,73.61956406772114,1.627656741807796,18.528289505548855,92.1478535731702,7.49668189416635,1.16853091864808,-3.4717104944511448,0.05865740914926906
11.9,TMSFF,74.34952461358631,7.311746390652968,0.24281862006387928,2.112541251056259e-09,74.34952461369576,1.5893931355389885,18.55383980359379,92.9033644171801,7.61353498603116,1.07447916220415,-3.446160196406211,-0.052201123479156814
12.0,TMSFF,75.08186788826256,7.335119102872122,0.23372712219154104,2.3632922469617213e-09,75.08186788838239,1.5518030766646531,18.58822242333163,93.6700903115942,7.72098290225157,0.97096177901251,-3.4117775766683707,-0.11236895988711831
12.1,TMSFF,75.8164815226902,7.357153585680767,0.2203448280864556,2.643079647780577e-09,75.81648152282115,1.5149325898806394,18.630561888024303,94.4470434107145,7.81807908015282,0.856715918399671,-3.369438111975697,-0.14587647246802143
12.2,TMSFF,76.55321964039676,7.3776087684505605,0.20455182769793676,2.95541840430727e-09,76.55321964053964,1.4788276207535165,18.679915257924932,95.2331348983217,7.90375067199279,0.730908428525646,-3.3200847420750677,-0.16514633351326372
12.3,TMSFF,77.29191709504876,7.396340324588941,0.18731556138380287,3.304200169970398e-09,77.29191709520438,1.4435330207218695,18.73524741261484,96.0271645076636,7.97684151484535,0.6062612794316,-3.2647525873851606,-0.17237683644812193
12.4,TMSFF,78.0324015098097,7.413347970629772,0.17007646040831237,3.693734616448587e-09,78.03240150997894,1.40909172847283,18.795478455735605,96.8278799655453,8.03746764278851,0.457359001103831,-3.204521544264395,-0.17836305927835458
12.5,TMSFF,78.77449452162031,7.428512265582585,0.15164294952813195,4.128795253085956e-09,78.77449452180403,1.375544524893381,18.859419003209382,97.6339135248297,8.0832035428989,0.31247097921438,-3.140580996790618,-0.1835676861169419
12.6,TMSFF,79.5180125627945,7.441848557901078,0.133362923184924,4.614668806506641e-09,79.51801256299359,1.3429298238862428,18.925783671221197,98.4437962340157,8.11445064082034,0.17670526841132,-3.074216328778803,-0.17680268095379945
12.7,TMSFF,80.26277883065129,7.4534767992348145,0.11628241333737206,5.157208414173943e-09,80.26277883086665,1.3112830097919788,18.99334599378851,99.2561248244398,8.13212116766147,0.012448279337822,-3.006654006211491,-0.17662747702485798
12.8,TMSFF,81.00861669771368,7.46328054201281,0.09803742777995239,5.762893531955867e-09,81.0086166979462,1.2806366352175071,19.060782484889316,100.069399182603,8.13336599559525,-0.136765303779885,-2.939217515110684,-0.17917305630142003
